genres,release_year,popularity,budget,runtime,vote_count,vote_average,revenue
Adventure|Family|Fantasy,1996,0.2941,28000000,186,15,6.7,0
Drama|Thriller,1996,0.392776,3000000,96,69,6.6,222559
Comedy,1996,0.291573,0,99,16,7.9,0
,1996,0.273934,0,12,14,6.7,0
TV Movie|Adventure|Drama|Science Fiction,1996,0.273628,5000000,89,35,5.6,42000000
Comedy|Drama,1996,0.271121,0,95,20,5.9,0
Comedy|Science Fiction|Thriller|Adventure,1996,0.14447,25000000,95,17,5.9,0
Drama|Romance,1996,0.261042,0,113,13,5.8,0
Action|Comedy,1996,0.254728,0,100,23,5.8,0
Comedy,1996,0.247347,0,89,11,5.6,0
Comedy|Drama|Romance,1996,0.243962,3000000,102,18,6.6,2503829
Fantasy|Horror|Science Fiction,1996,0.240968,40000000,96,68,4.6,49627779
Thriller|Crime|Mystery,1996,0.238178,17500000,113,12,6.9,0
Comedy|Family,1996,0.233055,0,101,13,5.9,0
Horror,1996,0.21822,0,85,15,4.9,0
Drama|Horror|Mystery|Thriller,1996,0.228483,0,107,21,5,0
Adventure|Drama|Family,1996,0.224628,23000000,109,10,5.2,0
Drama|Action|Thriller,1996,0.221598,15000000,93,11,4.6,76382
Adventure|Comedy|Family,1996,0.220051,0,88,27,5.5,0
Action|Drama|Romance,1996,0.219364,13000000,173,21,6.1,0
Comedy|Romance,1996,0.219176,8000000,97,14,4.4,0
Horror|Thriller,1996,0.213414,2500000,92,16,4.9,0
Comedy|Drama|Horror,1996,0.212402,0,99,13,6.8,0
Drama|Comedy,1996,0.211566,3000000,104,10,7,153155
Comedy|Fantasy|Horror|Science Fiction,1996,0.208611,0,95,12,4.1,0
Comedy|Drama|Romance|Thriller,1996,0.204837,350000,107,14,5.3,0
Comedy,1996,0.201035,0,91,12,5,0
Drama|Foreign|Romance,1996,0.149166,0,126,18,6.6,0
Music|Comedy,1996,0.19445,0,84,28,7.4,0
Action|Adventure|Comedy,1996,0.493379,0,89,16,7.2,0
Drama|War,1996,0.087853,0,107,11,6.1,0
Action|Science Fiction|Comedy,1996,0.239002,0,90,10,4.8,0
Horror,1996,0.185178,3000000,98,12,4,0
Comedy|Drama|Family,1996,0.176222,12000000,100,22,5.5,0
Comedy|Drama,1996,0.166764,0,121,16,6,0
TV Movie|Comedy|Drama|Romance,1996,0.1616,0,107,15,6.6,0
Drama|Family,1996,0.150869,0,101,11,5.3,0
Comedy|Family,1996,0.141542,0,94,10,3.8,0
History|Drama,1996,0.212308,0,130,17,5.9,0
Fantasy|Comedy|Science Fiction|Family,1996,0.122372,0,91,30,5.2,0
Comedy|Science Fiction,1996,0.117864,0,73,41,7,0
Fantasy|Comedy|Music,1996,0.111375,13000000,78,43,4.8,4619014
Horror,1996,0.099873,7000000,80,12,6,1100000
Comedy|Romance|Drama,1996,0.094017,25000000,105,10,5.2,10070000
Fantasy|Comedy|Family,1996,0.077304,32000000,110,21,5.3,0
Documentary|Drama,1996,0.073779,0,150,22,7.9,0
Documentary,1996,0.071142,0,89,23,7,2666118
Drama|Comedy|Romance|Foreign,1996,0.038355,0,91,58,6.6,0
Comedy,1996,0.028541,0,87,27,7.3,0
Comedy|Thriller|Crime|Romance,1996,0.028143,0,108,10,6.3,0
Action|Drama|Adventure,2000,4.271452,103000000,155,3531,7.7,457640427
Mystery|Thriller,2000,3.095625,9000000,113,2144,7.9,39723096
Family|Comedy|Fantasy,2000,2.977558,123000000,104,733,6.1,345141403
Adventure|Drama,2000,2.197205,90000000,143,1854,7.3,429632142
Thriller|Crime,2000,2.153361,10000000,103,1943,7.5,83557872
Adventure|Action|Thriller,2000,1.956406,125000000,123,1269,5.8,546388105
Fantasy|Comedy|Romance,2000,1.889388,48000000,93,302,5.3,90383208
Comedy,2000,1.815244,19000000,88,681,5.9,278019771
Adventure|Animation|Comedy|Family|Fantasy,2000,1.768463,100000000,78,832,6.9,169327687
Comedy|Romance,2000,1.767681,70000000,127,576,6,374111707
Animation|Family,2000,1.60246,127500000,82,320,6.1,354248063
Action|Adventure|Comedy|Crime|Thriller,2000,1.562652,92000000,98,709,5.5,264105545
Animation|Comedy|Family,2000,1.525559,45000000,84,663,6.3,224834564
Drama|History|War|Action,2000,1.513108,110000000,165,651,6.7,215294342
Horror,2000,1.303223,23000000,98,693,6.2,53302314
Comedy,2000,1.240519,45000000,100,328,6,113916474
Action|Crime|Thriller,2000,1.235745,25000000,115,193,5.8,91036760
Action|Drama|Thriller|War,2000,1.229505,62000000,116,205,6.1,127666415
Drama|Comedy|Music,2000,1.211626,5000000,110,359,7.1,110000000
Action|Crime|Thriller,2000,1.209516,90000000,118,994,6,237202299
Drama,2000,1.208034,52000000,131,406,6.9,256271286
Comedy|Romance,2000,1.207663,55000000,108,957,6.5,330444045
Action|Adventure|Comedy,2000,1.161107,26000000,106,662,7.2,71000000
Thriller|Science Fiction|Action,2000,1.144594,23000000,109,1245,6.6,53187659
Crime|Drama|Thriller,2000,1.104427,26000000,118,102,6.5,28780255
Adventure|Animation|Comedy|Family,2000,1.085408,95000000,89,462,6.8,76432727
Comedy|Crime|Action,2000,1.073638,45000000,111,563,6.1,212000000
Crime|Drama|Science Fiction|Thriller,2000,1.060212,31000000,118,215,6.8,68106245
Drama,2000,1.050687,4500000,102,1316,7.7,7390108
Drama|Romance,2000,1.042311,40000000,122,230,6.8,55707411
Family|Animation,2000,1.019914,0,74,81,6.4,0
Action|Science Fiction|Thriller,2000,1.006654,95000000,112,309,5.3,190213455
Crime|Comedy,2000,1.001503,30000000,98,279,5.7,173959438
Thriller|Drama|Crime,2000,0.981767,7000000,102,1069,7.1,34266564
Drama|Crime|Music,2000,0.97741,12800000,140,190,7.4,40031879
Comedy|Adventure,2000,0.976664,16000000,93,299,5.7,119754278
Drama,2000,0.972719,30000000,113,535,7.3,136706683
Horror|Drama|Thriller|Mystery,2000,0.968941,10000000,111,128,6.2,12008642
Fantasy|Drama,2000,0.923632,80000000,126,146,6.2,39459427
Drama,2000,0.918262,48000000,148,286,6.6,207515725
Comedy,2000,0.91232,13000000,83,287,5.1,73180723
Comedy|Drama|Romance|Fantasy,2000,0.911808,60000000,125,301,6.4,124745083
Adventure|Fantasy|Animation|Science Fiction|Family,2000,0.899074,0,75,21,6.1,0
Action|Mystery|Science Fiction|Thriller,2000,0.886238,82000000,123,318,5.5,96085477
Crime|Drama|Thriller,2000,0.848261,15000000,106,88,5.9,35007180
Animation|Comedy|Family,2000,0.811101,0,3,247,7.7,0
Comedy,2000,0.78353,51000000,116,521,5.9,149270999
Adventure|Action|Comedy|Western,2000,0.770457,55000000,110,411,6.1,56932305
Action|Fantasy|Thriller,2000,0.768576,75000000,106,948,6.7,248118121
Action|Adventure|Thriller,2000,0.743732,65000000,130,211,6.2,128884132
Comedy|Crime,2000,0.74231,41300000,98,313,6,106371651
Drama|Music,2000,0.736562,60000000,122,454,7.3,47383689
Comedy,2000,0.736173,28000000,98,409,5.7,90449929
Comedy|Drama|Romance,2000,0.733654,25000000,121,527,6.6,152500343
Comedy|Drama|Romance|Music,2000,0.697768,30000000,113,379,7,47126295
Thriller|Action|Science Fiction,2000,0.697146,80000000,106,132,5.3,33463969
Science Fiction,2000,0.689638,90000000,114,181,5.6,60874615
Horror|Science Fiction|Thriller,2000,0.687905,33000000,107,216,5.7,104155843
Action|Adventure|Crime|Thriller,2000,0.664636,46000000,99,182,5.3,107196498
Animation|Family|Comedy,2000,0.663746,0,76,70,6,0
Action|Drama|Thriller|Crime,2000,0.66065,63600000,102,77,5.3,19412993
Comedy,2000,0.655771,0,118,98,5.8,0
Mystery|Thriller,2000,0.650841,33000000,96,54,4.7,0
Science Fiction|Comedy|Family|Romance,2000,0.632783,83000000,90,55,4.4,59468275
Comedy|Science Fiction,2000,0.63145,26000000,99,27,4.5,0
Drama|Thriller,2000,0.627609,80000000,145,94,6.6,34566746
Drama|Adventure|Romance|Thriller,2000,0.626782,40000000,119,683,6.2,144056873
Action|Adventure|Comedy|Thriller,2000,0.621992,0,119,42,6,19125401
Animation|Family,2000,0.591581,0,74,70,7.6,0
Drama,2000,0.58332,120000000,130,315,5.9,325756637
Comedy,2000,0.578555,0,99,30,4.4,0
Comedy|Fantasy|Romance,2000,0.561897,85000000,90,237,5.2,0
Drama|Action|Thriller|Crime,2000,0.558581,0,115,41,5.8,0
Animation|Action|Science Fiction|Family|Adventure,2000,0.54656,75000000,94,184,6.1,36754634
Comedy|Drama,2000,0.54651,43000000,103,123,6,0
Horror|Mystery,2000,0.542611,40000000,116,390,5.6,161834276
Action|Thriller,2000,0.533792,0,92,22,6.3,0
Action|Adventure|Thriller,2000,0.530739,75000000,124,151,6,215663859
Thriller,2000,0.525341,42000000,124,86,5.2,32168970
Action|Adventure|Comedy|Fantasy,2000,0.502088,0,84,31,5.7,0
Action|Comedy|Crime,2000,0.498771,0,94,78,6.2,0
Animation|Family,2000,0.497844,0,70,30,5.5,0
Animation|Family,2000,0.495241,30000000,77,88,6.5,45554533
Comedy,2000,0.49295,11000000,98,70,6.6,59827328
Horror|Thriller,2000,0.481089,28000000,99,73,4.7,33000337
Crime|Drama|Mystery,2000,0.47571,16000000,113,14,5.1,109130
Comedy,2000,0.475187,0,90,83,6.7,0
History|Drama|Romance,2000,0.472472,35000000,125,16,5.1,0
Horror,2000,0.468129,14000000,97,48,4.3,38574362
Drama,2000,0.465293,32000000,129,341,7,48814909
Drama|Horror|Mystery|Thriller,2000,0.464139,100000000,130,234,6.1,155464351
Action|Adventure|Drama|History|War,2000,0.458778,60000000,128,90,5.8,71000000
Drama,2000,0.449041,43000000,136,161,6.9,80049764
Drama|War,2000,0.437029,10000000,101,74,6.4,0
Action|Comedy|Crime,2000,0.431828,20000000,96,16,6.1,0
Fantasy|Animation|Science Fiction|Family,2000,0.430191,5500000,82,38,6,0
Comedy|Drama|Romance,2000,0.417675,16000000,94,53,5.3,20627372
Drama|Horror,2000,0.417224,5000000,108,81,6.4,0
Comedy|Family,2000,0.410235,85000000,100,150,5,183611771
Fantasy|Comedy|Romance|Science Fiction,2000,1.616724,84000000,106,168,4.8,123307945
Comedy|Drama|Family,2000,0.392821,0,89,28,5.4,0
Comedy,2000,0.623706,30000000,127,79,5.7,37036004
Animation|Family,2000,0.392556,0,84,15,5.4,0
Horror|Thriller,2000,0.387039,0,97,18,4.2,0
Science Fiction,2000,0.38535,90000000,91,42,4.7,14828081
Adventure|Comedy|Family|Fantasy|Mystery,2000,0.385239,0,417,33,7.3,0
Drama|Romance|Thriller,2000,0.381984,0,87,58,4.5,0
Action|Adventure|Fantasy|Science Fiction,2000,0.381729,20000000,292,67,6.5,0
Drama|Romance,2000,0.372923,35000000,106,62,5.2,36779296
Drama|Thriller,2000,0.372471,9000000,126,23,6.4,0
Drama|Comedy|Romance|Family,2000,0.361563,0,98,56,5.2,0
Comedy|Drama|Romance,2000,0.358934,0,120,78,6.6,0
Comedy|Crime|Thriller,2000,0.357619,24000000,108,44,5.5,0
Action|Adventure|Drama|Romance|Thriller,2000,0.356436,65000000,135,95,5.8,0
Action|Adventure|Thriller,2000,0.339608,40000000,117,67,5.7,30199105
Drama|Comedy|Romance,2000,0.350814,15000000,94,22,5,9902115
Comedy|Drama,2000,0.34954,35000000,111,74,6.4,0
Fantasy|Comedy|Family,2000,0.349034,65000000,104,141,5.9,69700000
Crime|Drama|Thriller,2000,0.340304,0,94,32,6.7,236185
Animation|Comedy,2000,0.399755,0,78,56,5.8,0
Action|Fantasy|Science Fiction,2000,0.332267,25000000,87,49,4.3,15843608
Action|Comedy|Drama|Romance,2000,0.324003,20000000,124,54,7.3,27728118
Comedy,2000,0.323293,0,82,21,4.7,0
Comedy|Drama|Romance,2000,0.322484,0,94,67,5.7,0
Comedy|Drama|Romance,2000,0.322196,8000000,92,21,5.3,0
Drama|Action|Thriller|Crime,2000,0.607671,5000000,89,95,6.8,0
Drama|Horror|Thriller|Crime,2000,0.513728,40000000,107,34,4.6,0
Drama|Mystery|Thriller,2000,0.310295,14000000,90,34,5.3,5108820
Drama,2000,0.309754,13500000,124,52,6.4,7060876
Drama|Thriller,2000,0.285989,8000000,122,39,5.5,0
Comedy|Drama,2000,0.285304,25000000,108,17,3.6,24362772
Drama|Thriller,2000,0.284675,0,86,13,6.3,0
Action|Adventure|Fantasy|Science Fiction,2000,0.284476,35000000,107,86,3.9,15185241
Action|Science Fiction|Thriller,2000,0.246454,10000000,102,38,4.9,0
Comedy,2000,0.279624,24000000,84,14,5.4,13700000
Crime|Drama,2000,0.278748,0,94,14,6.4,0
Drama,2000,0.277798,2000000,112,18,5,1568749
Mystery|Thriller,2000,0.471019,25000000,110,49,6,260562
Action|Comedy|Drama,2000,0.196668,24000000,107,16,4.4,12372410
Comedy|Thriller,2000,0.270453,0,93,32,5.8,0
Drama|Music,2000,0.253319,18000000,115,49,7,17200925
Drama,2000,0.363815,0,134,37,5.5,8524534
Thriller|Comedy|Horror|Science Fiction,2000,0.251747,0,99,10,3.5,0
Romance|Comedy|Drama,2000,0.249219,24000000,115,32,5.5,36609995
Drama,2000,0.235554,24000000,180,10,6.5,0
Horror|Mystery|Thriller,2000,0.234155,0,90,100,4.3,0
Comedy|Drama|Family|Romance,2000,0.225197,9000000,91,38,4.7,0
Crime|Comedy,2000,0.223263,10000000,93,61,6.2,26330482
Comedy|Drama|Romance,2000,0.222291,1000000,94,10,5.8,1744858
Animation|Family,2000,0.217438,0,63,41,5.9,0
Fantasy|Animation|Horror|Comedy|Thriller,2000,0.210972,0,48,35,6.7,0
Comedy|Drama|Music,2000,0.210654,0,112,17,5.3,0
Comedy|Drama|Romance|Science Fiction,2000,0.209396,60000000,105,15,5.4,0
Animation|Family|Fantasy,2000,0.208168,0,77,13,6.4,0
Comedy|Crime|Mystery,2000,0.207785,16000000,96,21,4.5,15427192
Action|Adventure|Animation|Fantasy|Science Fiction,2000,0.205649,15000000,88,27,5.3,0
Action|Comedy|Romance|Thriller,2000,0.203554,10000000,101,10,5.1,1631839
Crime|Horror|Thriller|Mystery,2000,0.20296,2000000,99,43,5.3,0
Horror|Action|Thriller,2000,0.202515,0,93,13,5.3,0
Comedy,2000,0.198227,5000000,86,25,5.1,0
Comedy,2000,0.198144,1500000,95,10,5.3,0
Romance|Drama|Adventure,2000,0.198014,34000000,114,11,5,0
Comedy|Romance|Science Fiction,2000,0.194311,0,110,16,6.3,688510
Animation|Drama,2000,0.191631,0,8,18,6.9,0
Action|Thriller|Crime,2000,0.191104,35000000,119,26,6.2,0
Adventure|Action|Science Fiction,2000,0.182246,75000000,104,2766,6.6,157299717
Drama,2000,0.397483,0,110,33,6.3,0
Romance|Drama,2000,0.174958,0,96,15,5.7,0
Comedy|Drama|Romance,2000,0.254766,0,100,10,6.7,0
Horror|Thriller,2000,0.172019,0,103,17,4.7,0
Drama|Romance,2000,0.171378,0,88,13,7.5,0
Thriller|Comedy|Crime,2000,0.170017,10000000,87,24,5.6,0
Comedy,2000,0.168696,0,105,16,3.9,0
Drama|Comedy|Romance,2000,0.167002,0,91,14,4.8,0
Comedy|Drama|Romance,2000,0.231003,12000000,121,43,4.4,0
Drama|Romance,2000,0.16315,65000000,103,81,5.8,0
Drama|Foreign|Romance,2000,0.162041,15000000,130,13,5.8,0
Drama|Music|Romance|War,2000,0.157574,0,96,23,5.5,0
Comedy,2000,0.157001,0,57,17,8.5,0
History|Comedy|Drama,2000,0.156928,0,101,26,6.2,0
Comedy|Romance,2000,0.155496,0,105,22,5.1,151559
Documentary|Music,2000,0.151713,0,108,12,7,0
Mystery|Horror|Thriller,2000,0.150887,0,92,26,4.3,0
Action|Comedy|Thriller|Crime,2000,0.149716,0,103,10,6.4,0
Drama|Comedy|Romance,2000,0.130962,0,112,26,6.4,0
Comedy|Drama,2000,0.078569,0,88,10,6.1,0
Action|Crime|Foreign|Thriller,2000,0.152249,0,102,13,5.5,0
Drama|Romance|Family,2000,0.266997,0,96,27,6.1,0
Drama,2000,0.146148,4000000,97,11,5.5,0
Action|Adventure|Comedy|Crime|Romance,2000,0.14611,65000000,105,28,4.6,0
Comedy|Family,2000,0.136161,0,89,20,4.6,0
Comedy|Drama|Family,2000,0.378034,7000000,95,30,6.1,0
Horror|Thriller,2000,0.134513,5000000,99,12,5,0
Drama|Family|Comedy|TV Movie,2000,0.13287,0,83,11,5.1,0
Documentary|Music,2000,0.130377,0,119,12,7.5,0
Comedy|Family|Fantasy,2000,0.188943,0,101,60,5.2,0
Horror,2000,0.402275,0,90,11,4.6,0
Drama|Romance,2000,0.128892,0,122,54,6.3,0
Animation,2000,0.124593,0,72,193,6,0
Horror|Family|Foreign,2000,0.12392,22000000,95,42,6.4,13555988
Family|Animation|Music|Drama,2000,0.122405,0,10,11,7.5,0
Drama|Horror,2000,0.119214,8000000,92,55,5.9,8279017
Drama|Fantasy|Science Fiction|Thriller,2000,0.111405,0,96,25,4.4,0
Documentary,2000,0.110294,0,130,15,6.7,0
Animation|Family,2000,0.141201,0,74,28,6.1,0
Adventure|Animation|Action|Comedy|Family,2000,0.104908,76000000,88,35,4,35134820
Drama|Comedy|Romance,2000,0.317299,0,106,27,5.9,0
Comedy|Drama,2000,0.091492,7000000,90,37,6.5,3728888
Drama|Romance,2000,0.090689,0,111,31,6.1,0
Drama|Romance|Western,2000,0.08429,57000000,117,27,5.5,0
Action|Drama|Thriller,2000,0.316973,0,103,22,5.8,0
Drama,2000,0.081402,0,133,10,5.3,0
Comedy,2000,0.078959,0,90,12,7.3,0
Action|Drama|Foreign,2000,0.069903,0,0,10,5.7,0
Drama|Thriller,2000,0.066233,1500000,122,18,7.4,0
Comedy|Drama,2000,0.059043,0,102,19,5.7,0
Family,2000,0.045359,0,89,12,5.5,0
,2000,0.038045,0,85,16,5.4,0
Comedy,2000,0.035184,0,103,14,5.8,0
Animation,2000,0.032577,0,30,10,6.3,0
Comedy|Drama,2000,0.031018,40000000,94,21,5.2,36037909
Animation,2000,0.02951,0,9,12,7,0
Thriller,2000,0.015997,15000000,105,12,5.2,5217498
Romance|Comedy|Drama,2000,0.006865,0,168,12,7.2,0
Comedy|Romance,2000,0.005784,0,87,13,5.5,0
Drama,2000,0.080819,0,89,14,4.9,0
Animation|Comedy,2000,0.00401,0,75,14,7.3,0
Science Fiction|Drama|Thriller,1982,4.215642,28000000,117,2110,7.7,32768670
Science Fiction|Adventure|Family|Fantasy,1982,2.900556,10500000,115,1830,7.2,792910554
Horror|Science Fiction|Mystery|Thriller,1982,2.355353,10000000,109,797,7.5,13782838
Action|Adventure|Thriller|War,1982,1.928258,15000000,93,838,7,125212904
Drama|Fantasy|Horror|Thriller,1982,1.381187,0,118,34,6,0
Science Fiction|Action|Adventure,1982,1.336612,17000000,96,432,6.6,33000000
Drama,1982,1.241425,17000000,99,482,6.5,124000000
Horror,1982,1.193916,10700000,114,425,6.8,122200000
Adventure|Fantasy|Action,1982,1.176922,20000000,129,356,6.5,68851475
Thriller|Action|Comedy|Crime|Drama,1982,1.161942,1000000,96,171,6.1,78868508
Science Fiction|Action|Adventure|Drama|Thriller,1982,0.946056,12000000,113,406,7,96800000
Comedy,1982,0.925383,4500000,90,157,6.9,27092880
Thriller|Crime|Mystery|Drama,1982,0.897597,0,117,29,6.4,6110000
Fantasy,1982,0.884844,15000000,93,123,7.3,40577001
Music,1982,0.851635,0,95,206,7.4,0
Drama|History,1982,0.786388,22000000,191,412,7.1,77737889
Comedy|Romance,1982,0.689094,21000000,116,176,6.7,177200000
Comedy,1982,0.628746,0,85,120,5.7,27150534
Comedy|Drama,1982,0.616869,20000000,109,106,7.2,0
Comedy,1982,0.608984,0,106,15,6.4,21017056
Comedy|Crime,1982,0.582499,0,96,26,5.7,9056073
Comedy|Mystery,1982,0.576708,0,85,41,6.1,18196170
Horror|Science Fiction,1982,0.562977,3000000,91,37,5.2,0
Fantasy|Animation|Drama|Family,1982,0.555585,7000000,82,80,7.3,14665733
Action|Adventure|Animation|Family|Fantasy,1982,0.531686,0,26,37,7.1,0
Fantasy|Animation|Family,1982,0.519602,0,92,68,6.7,6455530
Drama|Romance,1982,0.496761,0,124,112,6.4,129795554
Horror|Thriller|Mystery,1982,0.492302,0,110,50,6,0
Drama|Romance,1982,0.483395,12000000,151,74,7.1,30036000
Comedy|Romance,1982,0.481796,0,88,41,5.9,0
Comedy|Drama|Family|Music|Romance,1982,0.475775,13200000,115,92,5.3,15171476
Horror|Comedy|Fantasy,1982,0.441852,8000000,120,90,6.7,21028755
Comedy|Drama|Family|Music,1982,0.421748,50000000,127,99,6.2,57059003
Documentary|Music,1982,0.420407,0,87,64,7.1,1723872
Drama|History|Mystery|Thriller,1982,0.394171,0,122,19,7.1,14000000
Animation|Drama|Fantasy,1982,0.391453,60000,6,107,7.9,0
Drama|Comedy,1982,0.389549,0,136,27,5.9,0
Action|Fantasy,1982,0.348084,0,100,10,6.2,0
Horror|Mystery|Thriller,1982,0.37483,0,125,46,6.1,13277558
Western|Comedy|Drama|Music,1982,0.360746,0,122,13,5.2,0
War|Drama|Romance,1982,0.358107,6000000,115,31,6.7,10278575
Comedy|Family,1982,0.352538,0,102,31,5.6,0
Horror|Thriller,1982,0.336314,4000000,95,107,5.7,36690067
Horror|Action|Crime|Drama|Thriller,1982,0.323363,4300000,98,31,6.4,0
Horror|Mystery|Science Fiction,1982,0.310497,2500000,96,90,4.7,14400000
Drama,1982,0.304359,16000000,129,47,7,53977250
Comedy,1982,0.302868,0,92,20,6.6,0
Comedy|Music|Romance,1982,0.250551,0,132,39,6.5,28215453
Science Fiction|Action|Adventure|Thriller,1982,0.647107,18000000,136,60,5.1,70687344
Drama|Crime,1982,0.228492,22000000,108,12,5.3,0
Action|Horror|Science Fiction|Thriller,1982,0.384767,4500000,103,10,4.6,0
Horror,1982,0.211821,0,104,25,5.7,12534817
Comedy,1982,0.252334,0,114,21,6.3,0
Comedy,1982,0.245153,0,98,17,5.6,0
Comedy|Crime|Drama|Mystery|Romance,1982,0.24222,0,116,18,6.1,0
Action|Adventure|Drama,1982,0.223947,0,158,64,7.2,0
Action|Crime|Thriller,1982,0.464188,2,88,27,5.6,16
Action|Fantasy,1982,0.197996,0,118,40,6.2,14056528
Comedy,1982,0.176427,0,77,14,6.2,0
Action,1982,0.174119,0,95,13,7.2,0
Animation|Fantasy|Family,1982,0.14752,0,96,11,7,0
Horror|Mystery,1982,0.145471,0,85,24,5.5,1198346
Drama|Action|Western|Romance,1982,0.138162,3500000,104,19,6.2,20659423
Horror|Drama|Thriller,1982,0.115079,8000000,90,19,5.7,0
Drama|Horror|Fantasy,1982,0.11127,0,93,14,4.7,0
Adventure|Animation|Drama,1982,0.044913,0,103,14,7.5,0
Comedy|Mystery|Romance,1982,0.100664,0,103,18,6,0
Action|Foreign,1982,0.09903,0,107,10,7.1,0
Horror|Science Fiction,1982,0.096512,32000000,93,11,5.3,0
Science Fiction|Comedy,1982,0.064322,0,112,12,5,0
Comedy|Horror,1982,0.078482,35000,91,22,5.8,0
Comedy|Drama,1982,0.085092,0,92,13,6.7,0
Adventure|Action|Science Fiction,1982,0.063324,0,99,10,3,0
Comedy|Drama,1982,0.368094,0,110,27,6.9,0
Horror|Comedy,1982,0.058092,0,77,17,6,0
TV Movie|Crime|Drama,1982,0.051755,0,103,15,6,0
Horror|Science Fiction,1982,0.078907,0,77,10,5,0
Drama|Romance,1982,0.027705,0,98,10,5.4,0
Drama|Foreign|Crime,1982,0.104494,0,76,11,5.8,0
Thriller|Horror,1982,0.012539,0,88,13,5.5,0
Drama|Romance|Comedy,1982,0.003659,0,141,10,6,0
Comedy|Drama,1998,4.18054,60000000,103,2392,7.6,264118201
Action|Thriller|Science Fiction|Adventure,1998,2.993102,140000000,151,1559,6.4,553799566
Animation|Family|Adventure,1998,2.770692,90000000,88,1066,7.3,304320254
Horror|Action,1998,2.729745,45000000,120,1263,6.3,131183530
Comedy|Crime,1998,2.556082,15000000,117,1696,7.6,27739163
Drama|History|War,1998,2.170136,70000000,169,3396,7.7,481840909
Animation|Family|Adventure,1998,2.090322,0,81,553,6.6,0
Action|Comedy|Crime|Thriller,1998,2.045755,33000000,98,727,6.8,244386864
Family|Animation,1998,2.005566,120000000,95,1159,6.6,363398565
Adventure|Animation|Drama|Family|Music,1998,1.855981,70000000,99,432,6.7,218613188
Adventure|Animation|Comedy|Family,1998,1.80704,60000000,83,714,6,171757863
Science Fiction|Action|Horror,1998,1.786913,35000000,93,67,4.4,0
